party_family,ministry_clean,n,p_total,m_total,expected,excess,excess_pct,pearson_resid
Regional,Steel,4,1173,41,4.2673469387755105,-0.2673469387755105,-6.264945002391207,-0.129418463442672
Regional,Textiles,19,1173,153,15.924489795918367,3.075510204081633,19.31308471100859,0.7706983138751498
Regional,Tourism,8,1173,174,18.110204081632652,-10.110204081632652,-55.82600856434527,-2.375736390360898
Regional,Tribal Affairs,20,1173,129,13.426530612244898,6.573469387755102,48.95880832953337,1.793959943296274
Regional,Urban Development,22,1173,238,24.771428571428572,-2.7714285714285722,-11.188004613610152,-0.5568371004471043
Regional,"Water Resources, River Development And Ganaga Rejuvenation",10,1173,108,11.240816326530613,-1.240816326530613,-11.038489469862023,-0.3700910422374615
Regional,Women & Child,24,1173,218,22.68979591836735,1.3102040816326515,5.774419859686986,0.2750576024985045
Regional,Youth Affairs And Sports,15,1173,171,17.79795918367347,-2.79795918367347,-15.720674234606125,-0.6632179494574548
RJD,Agriculture,4,47,689,2.8733806566104705,1.1266193433895295,39.20884414662013,0.6646310423650672
RJD,Atomic Energy,0,47,68,0.28358473824312336,-0.28358473824312336,-28.358473824312334,-0.4010493829054491
RJD,"Ayurveda,Yoga & Naturopathy,Unani,Siddha And Homeopathy (Ayush)",0,47,157,0.6547471162377995,-0.6547471162377995,-65.47471162377995,-0.809164455619375
RJD,Ayush,1,47,53,0.22102928127772847,0.7789707187222715,77.89707187222716,1.1016309551085537
RJD,Chemicals And Fertilizers,1,47,203,0.846583850931677,0.15341614906832302,15.341614906832302,0.16673857567800912
RJD,Civil Aviation,4,47,348,1.4512866015971606,2.5487133984028394,175.6175103937393,2.115652858421422
RJD,Coal,2,47,137,0.5713398402839397,1.4286601597160602,142.86601597160603,1.8900864968603843
RJD,Commerce,1,47,280,1.1677018633540373,-0.16770186335403725,-14.361702127659573,-0.15519291890238263
RJD,Communications,0,47,186,0.7756876663708961,-0.7756876663708961,-77.56876663708961,-0.8807313247358108
RJD,Communications And Information Technology,0,47,50,0.2085181898846495,-0.2085181898846495,-20.851818988464952,-0.29488925213635964
RJD,"Consumer Affairs, Food And Public Distribution",1,47,248,1.0342502218278615,-0.03425022182786153,-3.311599176389837,-0.0336783322622002
RJD,Cooperation,0,47,38,0.15847382431233362,-0.15847382431233362,-15.847382431233362,-0.2241158316236333
RJD,Corporate Affairs,0,47,113,0.4712511091393079,-0.4712511091393079,-47.12511091393079,-0.6664497098281728
RJD,Culture,0,47,185,0.7715173025732032,-0.7715173025732032,-77.15173025732031,-0.8783605766273912
RJD,Defence,0,47,177,0.7381543921916592,-0.7381543921916592,-73.81543921916592,-0.859159119250712
RJD,Drinking Water And Sanitation,0,47,73,0.3044365572315883,-0.3044365572315883,-30.44365572315883,-0.4305383081190851
RJD,Earth Sciences,0,47,51,0.2126885536823425,-0.2126885536823425,-21.26885536823425,-0.30078703717908684
RJD,Education,0,47,581,2.422981366459627,-2.422981366459627,-100,-1.5565928711322132
RJD,Electronics And Information Technology,1,47,127,0.5296362023070098,0.4703637976929902,47.03637976929902,0.6463162223981288
RJD,"Environment,  Forests And Climate Change",2,47,315,1.313664596273292,0.686335403726708,52.24586288416074,0.5988170454792573
RJD,"Environment, Forest And Climate Change",1,47,60,0.2502218278615794,0.7497781721384206,74.97781721384206,1.0603464598094634
RJD,External Affairs,0,47,165,0.6881100266193434,-0.6881100266193434,-68.81100266193434,-0.8295239759159124
RJD,Finance,2,47,569,2.3729370008873114,-0.3729370008873114,-15.716262199454063,-0.24209865116978696
RJD,"Fisheries, Animal Husbandry And Dairying",0,47,114,0.4754214729370009,-0.4754214729370009,-47.54214729370009,-0.6723474948709
RJD,Food Processing Industries,0,47,114,0.4754214729370009,-0.4754214729370009,-47.54214729370009,-0.6723474948709
RJD,Health,2,47,743,3.098580301685892,-1.098580301685892,-35.454311159474244,-0.6240946070079496
RJD,Heavy Industries,0,47,31,0.1292812777284827,-0.1292812777284827,-12.928127772848269,-0.18283133632454296
RJD,Heavy Industries And Public Enterprises,0,47,31,0.1292812777284827,-0.1292812777284827,-12.928127772848269,-0.18283133632454296
RJD,Home Affairs,0,47,314,1.309494232475599,-1.309494232475599,-100.00000000000001,-1.1443313473271626
RJD,Housing And Urban  Poverty Alleviation,1,47,32,0.1334516415261757,0.8665483584738243,86.65483584738243,1.2254844410058248
RJD,I&B,1,47,128,0.5338065661047028,0.4661934338952972,46.619343389529725,0.6380786252979718
RJD,Jal Shakti,1,47,289,1.2052351375332742,-0.20523513753327416,-17.028638739600968,-0.18694584814128515
RJD,Labour,3,47,242,1.0092280390417037,1.9907719609582963,197.25690170564445,1.9816495881489837
RJD,Law And Justice,0,47,164,0.6839396628216504,-0.6839396628216504,-68.39396628216504,-0.827006446662691
RJD,"Micro, Small And Medium Enterprises",1,47,38,0.15847382431233362,0.8415261756876664,84.15261756876664,1.1900977307494618
RJD,"Micro,Small And Medium Enterprises",0,47,98,0.40869565217391307,-0.40869565217391307,-40.869565217391305,-0.577982934187265
RJD,Mines,1,47,68,0.28358473824312336,0.7164152617568766,71.64152617568766,1.0131641794676458
RJD,Minority Affairs,0,47,89,0.3711623779946761,-0.3711623779946761,-37.11623779946761,-0.5249028688027201
RJD,New And Renewable Energy,0,47,155,0.6464063886424135,-0.6464063886424135,-64.64063886424135,-0.803994022765352
RJD,Panchayati Raj,0,47,76,0.31694764862466723,-0.31694764862466723,-31.694764862466723,-0.4482316632472666
RJD,"Personnel, Public Grievances And Pensions",0,47,45,0.18766637089618457,-0.18766637089618457,-18.766637089618456,-0.2654003269227237
RJD,Petroleum,1,47,223,0.9299911268855369,0.07000887311446313,7.000887311446313,0.07259616594243913
RJD,Planning,0,47,58,0.24188110026619344,-0.24188110026619344,-24.188110026619345,-0.3420715324781772
RJD,"Ports, Shipping And Waterways",1,47,55,0.22937000887311446,0.7706299911268856,77.06299911268856,1.0898353850230993
RJD,Power,1,47,165,0.6881100266193434,0.3118899733806566,31.18899733806566,0.3759866892771673
RJD,Railways,6,47,701,2.923425022182786,3.076574977817214,105.23871672686435,1.7993743428743914
RJD,Road Transport,2,47,406,1.693167701863354,0.30683229813664603,18.12179016874542,0.2358039550946132
RJD,Rural Development,2,47,321,1.3386867790594499,0.6613132209405501,49.40014582090541,0.5715677523072467
RJD,Science & Tech,0,47,80,0.3336291038154392,-0.3336291038154392,-33.36291038154392,-0.4718228034181754
RJD,Shipping,0,47,45,0.18766637089618457,-0.18766637089618457,-18.766637089618456,-0.2654003269227237
RJD,Skill Development And Entrepreneurship,1,47,152,0.6338952972493345,0.36610470275066553,36.610470275066554,0.45982919615282475
RJD,Social Justice,0,47,155,0.6464063886424135,-0.6464063886424135,-64.64063886424135,-0.803994022765352
RJD,Statistics And Programme Implementation,0,47,33,0.13762200532386867,-0.13762200532386867,-13.762200532386867,-0.19462690640999736
RJD,Steel,0,47,41,0.1709849157054126,-0.1709849157054126,-17.09849157054126,-0.2418091867518149
RJD,Textiles,0,47,153,0.6380656610470276,-0.6380656610470276,-63.80656610470275,-0.7987901232783412
RJD,Tourism,0,47,174,0.7256433007985803,-0.7256433007985803,-72.56433007985802,-0.8518469937721095
RJD,Tribal Affairs,0,47,129,0.5379769299023958,-0.5379769299023958,-53.797692990239575,-0.733469106304005
RJD,Urban Development,0,47,238,0.9925465838509316,-0.9925465838509316,-99.25465838509317,-0.9962663217488242
RJD,"Water Resources, River Development And Ganaga Rejuvenation",3,47,108,0.45039929015084296,2.549600709849157,254.96007098491572,3.605679902504748
RJD,Women & Child,0,47,218,0.9091393078970719,-0.9091393078970719,-90.91393078970718,-0.9534879694558667
RJD,Youth Affairs And Sports,0,47,171,0.7131322094055014,-0.7131322094055014,-71.31322094055014,-0.8444715563034088
Shiv Sena,Agriculture,46,840,689,51.35403726708075,-5.354037267080749,-10.425737784228355,-0.7471264192462377
Shiv Sena,Atomic Energy,8,840,68,5.068322981366459,2.9316770186335406,57.84313725490197,1.3022188609287675
Shiv Sena,"Ayurveda,Yoga & Naturopathy,Unani,Siddha And Homeopathy (Ayush)",16,840,157,11.701863354037267,4.2981366459627335,36.73036093418259,1.2564716883027973
Shiv Sena,Ayush,3,840,53,3.950310559006211,-0.9503105590062111,-24.056603773584904,-0.47813433865250043
Shiv Sena,Chemicals And Fertilizers,18,840,203,15.130434782608695,2.8695652173913047,18.965517241379313,0.7377180261163283
Shiv Sena,Civil Aviation,22,840,348,25.937888198757765,-3.937888198757765,-15.181992337164754,-0.7732075300858878
Shiv Sena,Coal,6,840,137,10.211180124223603,-4.211180124223603,-41.24087591240876,-1.3178496004776405
Shiv Sena,Commerce,24,840,280,20.869565217391305,3.1304347826086953,14.999999999999996,0.6852482888641928
Shiv Sena,Communications,15,840,186,13.863354037267081,1.1366459627329188,8.198924731182792,0.3052748711317393
Shiv Sena,Communications And Information Technology,2,840,50,3.7267080745341614,-1.7267080745341614,-46.33333333333333,-0.8944503384020237
